lr,seed,source_leaf,target_leaf,distance_d,t_50,perturbation_norm,source_peak_shift,threshold,has_direct_edge,depth,leaf_size,p
0.05,0,0,31,5,,1.5565992891788483,0.6518661975860596,0.06518661975860596,False,5,4,4.0
0.05,1,0,1,1,1,1.6243211925029755,0.5071322917938232,0.05071322917938233,True,5,4,4.0
0.05,1,0,2,2,1,1.6243211925029755,0.5071322917938232,0.05071322917938233,True,5,4,4.0
0.05,1,0,3,2,1,1.6243211925029755,0.5071322917938232,0.05071322917938233,True,5,4,4.0
0.05,1,0,4,3,1,1.6243211925029755,0.5071322917938232,0.05071322917938233,True,5,4,4.0
0.05,1,0,5,3,2,1.6243211925029755,0.5071322917938232,0.05071322917938233,True,5,4,4.0
0.05,1,0,6,3,2,1.6243211925029755,0.5071322917938232,0.05071322917938233,True,5,4,4.0
0.05,1,0,7,3,1,1.6243211925029755,0.5071322917938232,0.05071322917938233,True,5,4,4.0
0.05,1,0,8,4,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,9,4,,1.6243211925029755,0.5071322917938232,0.05071322917938233,True,5,4,4.0
0.05,1,0,10,4,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,11,4,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,12,4,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,13,4,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,14,4,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,15,4,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,16,5,5,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,17,5,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,18,5,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,19,5,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,20,5,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,21,5,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,22,5,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,23,5,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,24,5,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,25,5,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,26,5,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,27,5,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,28,5,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,29,5,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,30,5,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,1,0,31,5,,1.6243211925029755,0.5071322917938232,0.05071322917938233,False,5,4,4.0
0.05,2,0,1,1,1,1.6045284271240234,0.56996750831604,0.05699675083160401,True,5,4,4.0
0.05,2,0,2,2,1,1.6045284271240234,0.56996750831604,0.05699675083160401,True,5,4,4.0
0.05,2,0,3,2,1,1.6045284271240234,0.56996750831604,0.05699675083160401,True,5,4,4.0
0.05,2,0,4,3,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,5,3,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,6,3,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,7,3,,1.6045284271240234,0.56996750831604,0.05699675083160401,True,5,4,4.0
0.05,2,0,8,4,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,9,4,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,10,4,,1.6045284271240234,0.56996750831604,0.05699675083160401,True,5,4,4.0
0.05,2,0,11,4,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,12,4,1,1.6045284271240234,0.56996750831604,0.05699675083160401,True,5,4,4.0
0.05,2,0,13,4,12,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,14,4,14,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,15,4,,1.6045284271240234,0.56996750831604,0.05699675083160401,True,5,4,4.0
0.05,2,0,16,5,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,17,5,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,18,5,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,19,5,,1.6045284271240234,0.56996750831604,0.05699675083160401,True,5,4,4.0
0.05,2,0,20,5,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,21,5,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,22,5,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,23,5,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,24,5,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,25,5,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,26,5,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,27,5,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,28,5,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,29,5,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,30,5,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.05,2,0,31,5,,1.6045284271240234,0.56996750831604,0.05699675083160401,False,5,4,4.0
0.1,0,0,1,1,1,1.7833098769187927,0.6644513607025146,0.06644513607025147,True,5,4,4.0
0.1,0,0,2,2,1,1.7833098769187927,0.6644513607025146,0.06644513607025147,True,5,4,4.0
0.1,0,0,3,2,5,1.7833098769187927,0.6644513607025146,0.06644513607025147,True,5,4,4.0
0.1,0,0,4,3,34,1.7833098769187927,0.6644513607025146,0.06644513607025147,False,5,4,4.0
0.1,0,0,5,3,,1.7833098769187927,0.6644513607025146,0.06644513607025147,False,5,4,4.0
0.1,0,0,6,3,2,1.7833098769187927,0.6644513607025146,0.06644513607025147,True,5,4,4.0
0.1,0,0,7,3,1,1.7833098769187927,0.6644513607025146,0.06644513607025147,True,5,4,4.0
0.1,0,0,8,4,,1.7833098769187927,0.6644513607025146,0.06644513607025147,False,5,4,4.0
0.1,0,0,9,4,,1.7833098769187927,0.6644513607025146,0.06644513607025147,False,5,4,4.0
0.1,0,0,10,4,17,1.7833098769187927,0.6644513607025146,0.06644513607025147,False,5,4,4.0
0.1,0,0,11,4,1,1.7833098769187927,0.6644513607025146,0.06644513607025147,True,5,4,4.0
0.1,0,0,12,4,,1.7833098769187927,0.6644513607025146,0.06644513607025147,True,5,4,4.0
0.1,0,0,13,4,,1.7833098769187927,0.6644513607025146,0.06644513607025147,False,5,4,4.0
0.1,0,0,14,4,,1.7833098769187927,0.6644513607025146,0.06644513607025147,False,5,4,4.0
0.1,0,0,15,4,17,1.7833098769187927,0.6644513607025146,0.06644513607025147,False,5,4,4.0
0.1,0,0,16,5,,1.7833098769187927,0.6644513607025146,0.06644513607025147,False,5,4,4.0
